08:17:01;4250.000;89.000;39.000;39.000;17.000;1.000;0.000
08:17:02;4250.000;4250.000;39.000;34.118;17.000;1.000;0.000
08:17:03;4250.000;89.000;89.000;34.118;0.000;0.000;0.000
08:17:04;4250.000;89.000;89.000;34.118;17.000;1.000;0.000
08:17:05;0.000;89.000;39.000;34.118;17.000;1.000;0.000
08:17:06;4250.000;89.000;39.000;34.118;0.000;0.000;0.000
08:17:07;4250.000;89.000;39.000;34.118;17.000;1.000;0.000
08:17:08;4250.000;4250.000;39.000;34.118;17.000;1.000;0.000
